Country,Year,World bank region,Birth Rate,Death Rate,Fertility Rate,"Life Expectancy at Birth, Female","Life Expectancy at Birth, Male","Life Expectancy at Birth, Total",Mobile Cellular Subscriptions per 100 People,Telephone Lines per 100 People,Agricultural Land Percent,Arable Land Percent,Urban Population Percent,Color
Burkina Faso,2013,Sub-Saharan Africa,41.411,11.361,5.693,56.47,55.283,55.86202439,60.60765215,0.858789727,44.11549708,21.92982456,27.346,#90474D
Guinea,1980,Sub-Saharan Africa,47.128,23.721,6.5,41.857,39.463,40.63080488,0,11.32085968,57.97248901,12.67703077,22.75,#90474D
Guinea,1981,Sub-Saharan Africa,47.264,23.243,6.533,42.486,40.09,41.25878049,0,5.773920191,57.87481686,12.57935862,23.617,#90474D
Guinea,1982,Sub-Saharan Africa,47.362,22.719,6.563,43.186,40.784,41.95570732,0,0.226980702,57.77714472,12.48168647,24.503,#90474D
Guinea,1983,Sub-Saharan Africa,47.423,22.145,6.59,43.963,41.558,42.73117073,0,0.247772773,57.67947257,12.38401433,25.414,#90474D
Guinea,1984,Sub-Saharan Africa,47.446,21.525,6.613,44.814,42.411,43.58319512,0,0.272256443,57.62249715,12.28634218,26.072,#90474D
Guinea,1985,Sub-Saharan Africa,47.429,20.867,6.63,45.72,43.331,44.49636585,0,0.297015552,57.52889468,12.1927397,26.346,#90474D
Guinea,1986,Sub-Saharan Africa,47.369,20.186,6.641,46.663,44.304,45.45473171,0,0.286282328,57.47191926,12.09506756,26.621,#90474D
Guinea,1987,Sub-Saharan Africa,47.261,19.498,6.645,47.618,45.309,46.43534146,0,0.249570011,57.37424711,11.99739541,26.898,#90474D
Guinea,1988,Sub-Saharan Africa,47.106,18.825,6.641,48.552,46.313,47.40519512,0,0.225840839,57.27657496,11.89972326,27.178,#90474D
Guinea,1989,Sub-Saharan Africa,46.906,18.187,6.629,49.429,47.282,48.32931707,0,0.180638514,57.30506267,11.80612079,27.459,#90474D
Guinea,1990,Sub-Saharan Africa,46.661,17.601,6.608,50.22,48.186,49.17819512,0,0.192197307,57.20739053,11.70844864,27.741,#90474D
Guinea,1991,Sub-Saharan Africa,46.372,17.083,6.579,50.891,48.993,49.91885366,0,0.187704118,57.54924304,11.61077649,28.026,#90474D
Guinea,1992,Sub-Saharan Africa,46.038,16.643,6.539,51.416,49.681,50.52734146,0,0.181886595,57.17483314,11.51310435,28.312,#90474D
Guinea,1993,Sub-Saharan Africa,45.663,16.277,6.492,51.798,50.248,51.00409756,0,0.160196203,57.19925118,11.4154322,28.601,#90474D
Guinea,1994,Sub-Saharan Africa,45.254,15.978,6.436,52.047,50.697,51.35553659,0.000588556,0.16225927,57.18704216,11.32182972,28.89,#90474D
Guinea,1995,Sub-Saharan Africa,44.82,15.74,6.375,52.172,51.031,51.58758537,0.010806418,0.123874559,57.17076347,11.22415758,29.182,#90474D
Guinea,1996,Sub-Saharan Africa,44.368,15.563,6.308,52.175,51.247,51.69968293,0.012121718,0.138506576,57.07309132,11.12648543,29.475,#90474D
Guinea,1997,Sub-Saharan Africa,43.906,15.446,6.237,52.063,51.35,51.69780488,0.011736,0.200203811,56.63763633,10.65033371,29.77,#90474D
Guinea,1998,Sub-Saharan Africa,43.442,15.374,6.163,51.868,51.363,51.60934146,0.034568886,0.238486741,56.16148462,10.174182,30.067,#90474D
Guinea,1999,Sub-Saharan Africa,42.982,15.327,6.089,51.636,51.322,51.47517073,0.255012846,0.179881784,55.81556243,9.706169624,30.374,#90474D
Guinea,2000,Sub-Saharan Africa,42.531,15.285,6.014,51.414,51.261,51.33563415,0.292782939,0.24490429,55.10336969,8.953280156,30.69,#90474D
Guinea,2001,Sub-Saharan Africa,42.094,15.214,5.939,51.274,51.227,51.24992683,0.481493068,0.277963003,54.89581638,8.745726844,31.017,#90474D
Guinea,2002,Sub-Saharan Africa,41.675,15.083,5.866,51.285,51.268,51.27629268,0.625832387,0.286554114,55.10336969,8.953280156,31.355,#90474D
Guinea,2003,Sub-Saharan Africa,41.269,14.876,5.794,51.477,51.406,51.44063415,1.003476993,0.287306257,55.91730425,9.726517988,31.702,#90474D
Guinea,2004,Sub-Saharan Africa,40.873,14.591,5.722,51.853,51.65,51.74902439,1.211353347,0.284260631,56.34461989,10.07244018,32.06,#90474D
Guinea,2005,Sub-Saharan Africa,40.485,14.234,5.649,52.401,51.998,52.19458537,1.651452655,0.279328984,56.69054208,10.37766564,32.428,#90474D
Guinea,2006,Sub-Saharan Africa,40.103,13.825,5.576,53.076,52.43,52.74512195,1.973615991,0.261060316,57.46784958,11.15497314,32.807,#90474D
Guinea,2007,Sub-Saharan Africa,39.724,13.394,5.501,53.81,52.911,53.34953659,10.94006055,0.234718715,57.50447664,11.1916002,33.196,#90474D
Guinea,2008,Sub-Saharan Africa,39.345,12.98,5.423,54.523,53.392,53.94370732,19.90650512,0.218971556,57.70796028,11.39508384,33.596,#90474D
Guinea,2009,Sub-Saharan Africa,38.961,12.608,5.343,55.153,53.836,54.47843902,26.66103586,0.261762897,57.95214065,11.59856748,34.005,#90474D
Guinea,2010,Sub-Saharan Africa,38.571,12.293,5.26,55.672,54.227,54.93187805,32.936074,0.207679458,57.95214065,11.59856748,34.426,#90474D
Guinea,2011,Sub-Saharan Africa,38.172,12.036,5.174,56.075,54.558,55.298,36.7781157,0.165501521,57.95214065,11.59856748,34.856,#90474D
Guinea,2012,Sub-Saharan Africa,37.763,11.829,5.088,56.38,54.838,55.59019512,43.54770359,0.161268213,57.95214065,11.59856748,35.297,#90474D
Guinea,2013,Sub-Saharan Africa,37.343,11.648,5.001,56.636,55.091,55.84465854,48.76925037,0,58.6032883,12.20901839,35.748,#90474D
"Congo, Rep.",1980,Sub-Saharan Africa,42.323,12.609,6.231,57.359,54.492,55.89053659,0,0.440879306,30.81112738,1.420204978,46.932,#90474D
"Congo, Rep.",1981,Sub-Saharan Africa,41.993,12.427,6.178,57.621,54.728,56.13921951,0,0.472720066,30.81991215,1.428989751,47.857,#90474D
"Congo, Rep.",1982,Sub-Saharan Africa,41.614,12.253,6.112,57.862,54.933,56.36178049,0,0.480115894,30.82869693,1.437774524,48.781,#90474D
"Congo, Rep.",1983,Sub-Saharan Africa,41.202,12.094,6.036,58.07,55.093,56.54519512,0,0.4703972,30.90483163,1.510980966,49.707,#90474D
"Congo, Rep.",1984,Sub-Saharan Africa,40.776,11.959,5.952,58.23,55.196,56.676,0,0.486400408,30.91654466,1.522693997,50.633,#90474D
"Congo, Rep.",1985,Sub-Saharan Africa,40.349,11.855,5.864,58.328,55.233,56.7427561,0,0.482643208,30.92825769,1.528550512,51.56,#90474D
"Congo, Rep.",1986,Sub-Saharan Africa,39.935,11.794,5.774,58.339,55.184,56.72302439,0,0.488668603,30.94582723,1.546120059,52.221,#90474D
"Congo, Rep.",1987,Sub-Saharan Africa,39.538,11.784,5.682,58.241,55.034,56.59839024,0,0.481878686,30.93704246,1.537335286,52.642,#90474D
"Congo, Rep.",1988,Sub-Saharan Africa,39.164,11.828,5.591,58.03,54.786,56.36843902,0,0.496127205,30.86383602,1.458272328,53.064,#90474D
"Congo, Rep.",1989,Sub-Saharan Africa,38.823,11.922,5.503,57.715,54.452,56.04370732,0,0.664516543,30.86969253,1.464128843,53.485,#90474D
"Congo, Rep.",1990,Sub-Saharan Africa,38.527,12.06,5.421,57.309,54.051,55.64026829,0,0.679512241,30.87554905,1.469985359,53.905,#90474D
"Congo, Rep.",1991,Sub-Saharan Africa,38.296,12.237,5.347,56.829,53.605,55.17768293,0,0.665132928,30.80819912,1.402635432,54.324,#90474D
"Congo, Rep.",1992,Sub-Saharan Africa,38.151,12.444,5.286,56.3,53.141,54.68197561,0,0.690840287,30.81405564,1.408491947,54.743,#90474D
"Congo, Rep.",1993,Sub-Saharan Africa,38.094,12.666,5.236,55.753,52.689,54.18363415,0,0.713228143,30.81991215,1.40556369,55.162,#90474D
"Congo, Rep.",1994,Sub-Saharan Africa,38.119,12.888,5.198,55.223,52.277,53.71407317,0,0.743748895,30.83455344,1.420204978,55.58,#90474D
"Congo, Rep.",1995,Sub-Saharan Africa,38.218,13.097,5.171,54.738,51.925,53.29719512,0,0.776224339,30.79941435,1.385065886,55.996,#90474D
"Congo, Rep.",1996,Sub-Saharan Africa,38.373,13.284,5.154,54.318,51.646,52.94941463,0,0.786949214,30.80527086,1.390922401,56.413,#90474D
"Congo, Rep.",1997,Sub-Saharan Africa,38.56,13.442,5.145,53.973,51.442,52.67663415,0.035745282,0.786396204,30.81112738,1.396778917,56.832,#90474D
"Congo, Rep.",1998,Sub-Saharan Africa,38.754,13.57,5.141,53.701,51.301,52.47173171,0.075109914,0.764331299,30.85212299,1.434846266,57.299,#90474D
"Congo, Rep.",1999,Sub-Saharan Africa,38.93,13.665,5.139,53.504,51.218,52.33312195,0.114474547,0.742902663,30.8579795,1.437774524,57.766,#90474D
"Congo, Rep.",2000,Sub-Saharan Africa,39.074,13.717,5.137,53.396,51.2,52.27121951,0.164233601,0.722627843,30.87554905,1.449487555,58.231,#90474D
"Congo, Rep.",2001,Sub-Saharan Africa,39.179,13.717,5.134,53.397,51.259,52.30192683,2.239137305,0.703728867,30.86383602,1.434846266,58.695,#90474D
"Congo, Rep.",2002,Sub-Saharan Africa,39.245,13.655,5.131,53.523,51.411,52.4412439,4.679258656,0.68629127,30.86383602,1.434846266,59.156,#90474D
"Congo, Rep.",2003,Sub-Saharan Africa,39.285,13.529,5.128,53.777,51.659,52.69217073,6.754536548,0.669972065,30.86383602,1.434846266,59.617,#90474D
"Congo, Rep.",2004,Sub-Saharan Africa,39.306,13.344,5.125,54.149,52.001,53.04880488,9.811447759,0.208121619,30.86383602,1.434846266,60.076,#90474D
"Congo, Rep.",2005,Sub-Saharan Africa,39.304,13.104,5.122,54.627,52.426,53.49965854,11.12402678,0.40071119,30.86383602,1.434846266,60.533,#90474D
"Congo, Rep.",2006,Sub-Saharan Africa,39.28,12.818,5.119,55.197,52.925,54.03329268,15.75537552,0.448986654,30.86969253,1.434846266,60.988,#90474D
"Congo, Rep.",2007,Sub-Saharan Africa,39.23,12.495,5.114,55.841,53.485,54.63426829,25.16003031,0.377167775,30.87847731,1.434846266,61.441,#90474D
"Congo, Rep.",2008,Sub-Saharan Africa,39.15,12.147,5.109,56.529,54.083,55.27617073,34.25590964,0.356597669,30.88726208,1.434846266,61.893,#90474D
"Congo, Rep.",2009,Sub-Saharan Africa,39.034,11.791,5.101,57.234,54.696,55.93404878,46.61451448,0.233459522,30.89311859,1.434846266,62.341,#90474D
"Congo, Rep.",2010,Sub-Saharan Africa,38.877,11.439,5.089,57.929,55.304,56.5844878,73.79715284,0.290352343,30.92240117,1.464128843,62.786,#90474D
"Congo, Rep.",2011,Sub-Saharan Africa,38.662,11.102,5.072,58.589,55.885,57.20402439,90.44274713,0.325898074,30.92240117,1.464128843,63.228,#90474D
"Congo, Rep.",2012,Sub-Saharan Africa,38.373,10.788,5.046,59.194,56.424,57.77521951,91.93909914,0.336066119,30.92240117,1.464128843,63.666,#90474D
"Congo, Rep.",2013,Sub-Saharan Africa,38.009,10.499,5.012,59.743,56.919,58.29656098,98.75682808,0.344289242,31.03953148,1.551976574,64.1,#90474D
Liberia,1980,Sub-Saharan Africa,48.924,19.678,6.964,47.372,43.691,45.48660976,0,0.348464854,26.74418605,3.851744186,34.181,#90474D
Liberia,1981,Sub-Saharan Africa,48.834,19.301,6.973,47.909,44.225,46.02207317,0,0.352640467,26.74418605,3.851744186,35.167,#90474D
Liberia,1982,Sub-Saharan Africa,48.71,18.998,6.973,48.352,44.656,46.45892683,0,0.356816079,26.74418605,3.851744186,36.163,#90474D
Liberia,1983,Sub-Saharan Africa,48.543,18.763,6.964,48.708,44.983,46.80007317,0,0.343756522,26.78571429,3.893272425,37.173,#90474D
Liberia,1984,Sub-Saharan Africa,48.327,18.588,6.946,48.984,45.214,47.05302439,0,0.332143469,26.83762458,3.945182724,38.194,#90474D
Liberia,1985,Sub-Saharan Africa,48.059,18.464,6.917,49.189,45.358,47.22678049,0,0.336901843,26.84800664,3.945182724,39.834,#90474D
Liberia,1986,Sub-Saharan Africa,47.73,18.385,6.875,49.322,45.413,47.31982927,0,0.374981456,26.86877076,3.945182724,42.373,#90474D
Liberia,1987,Sub-Saharan Africa,47.332,18.346,6.82,49.382,45.378,47.33117073,0,0.364181439,26.9622093,4.049003322,44.956,#90474D
Liberia,1988,Sub-Saharan Africa,46.873,18.33,6.752,49.387,45.279,47.28290244,0,0.365949611,27.02450166,4.049003322,47.567,#90474D
Liberia,1989,Sub-Saharan Africa,46.371,18.315,6.673,49.364,45.162,47.2117561,0,0.396097356,26.99335548,4.15282392,50.195,#90474D
Liberia,1990,Sub-Saharan Africa,45.845,18.275,6.587,49.346,45.077,47.15943902,0,0.409355466,26.99335548,4.15282392,52.814,#90474D
Liberia,1991,Sub-Saharan Africa,45.331,18.168,6.499,49.389,45.12,47.20243902,0,0.446055571,25.88247508,3.63372093,55.422,#90474D
Liberia,1992,Sub-Saharan Africa,44.869,17.952,6.414,49.555,45.392,47.42273171,0,0.159724306,25.9551495,3.63372093,58,#90474D
Liberia,1993,Sub-Saharan Africa,44.48,17.615,6.336,49.868,45.931,47.8514878,0,0.221819989,25.9551495,3.63372093,55.019,#90474D
Liberia,1994,Sub-Saharan Africa,44.175,17.163,6.267,50.325,46.73,48.48365854,0,0.224287998,25.9551495,3.63372093,52.009,#90474D
Liberia,1995,Sub-Saharan Africa,43.949,16.615,6.208,50.906,47.745,49.28695122,0,0.222866278,25.9551495,3.63372093,48.981,#90474D
Liberia,1996,Sub-Saharan Africa,43.786,16.023,6.156,51.535,48.856,50.16282927,0,0.216354371,25.9551495,3.63372093,45.96,#90474D
Liberia,1997,Sub-Saharan Africa,43.656,15.461,6.109,52.113,49.9,50.9795122,0,0.204750112,25.9551495,3.63372093,42.964,#90474D
Liberia,1998,Sub-Saharan Africa,43.517,14.981,6.061,52.565,50.746,51.63331707,0,0.269353864,26.1627907,3.841362126,43.304,#90474D
Liberia,1999,Sub-Saharan Africa,43.335,14.615,6.008,52.858,51.321,52.0707561,0,0.254096326,26.57807309,3.945182724,43.646,#90474D
Liberia,2000,Sub-Saharan Africa,43.089,14.359,5.948,53.008,51.628,52.30117073,0,0.240721728,26.88953488,4.15282392,43.988,#90474D
Liberia,2001,Sub-Saharan Africa,42.765,14.167,5.88,53.097,51.754,52.40912195,0.051867794,0.231676146,27.09717608,4.15282392,44.331,#90474D
Liberia,2002,Sub-Saharan Africa,42.36,13.966,5.804,53.249,51.852,52.53346341,0.066694011,0.226759638,27.09717608,4.15282392,44.673,#90474D
Liberia,2003,Sub-Saharan Africa,41.888,13.684,5.722,53.575,52.083,52.81080488,0.162830754,0.224706441,26.88953488,3.945182724,45.017,#90474D
Liberia,2004,Sub-Saharan Africa,41.367,13.277,5.635,54.141,52.555,53.32865854,1.512376521,0.191393938,26.88953488,3.945182724,45.361,#90474D
Liberia,2005,Sub-Saharan Africa,40.806,12.742,5.547,54.947,53.286,54.0962439,2.963283483,0.158081435,26.94144518,3.945182724,45.706,#90474D
Liberia,2006,Sub-Saharan Africa,40.214,12.109,5.456,55.941,54.233,55.06617073,4.893286594,0.124768932,26.94144518,3.945182724,46.051,#90474D
Liberia,2007,Sub-Saharan Africa,39.601,11.435,5.366,57.027,55.296,56.14039024,8.272298053,0.091456429,26.99335548,3.997093023,46.396,#90474D
Liberia,2008,Sub-Saharan Africa,38.977,10.792,5.277,58.082,56.337,57.18821951,15.9839014,0.058143926,26.99335548,3.997093023,46.742,#90474D
Liberia,2009,Sub-Saharan Africa,38.352,10.235,5.19,59.011,57.247,58.1074878,23.26963112,0.054455642,26.99335548,4.15282392,47.088,#90474D
Liberia,2010,Sub-Saharan Africa,37.737,9.785,5.106,59.775,57.987,58.85919512,28.39406088,0.062123179,27.09717608,4.464285714,47.441,#90474D
Liberia,2011,Sub-Saharan Africa,37.141,9.447,5.024,60.366,58.547,59.43431707,39.69964553,0.146690618,27.30481728,4.67192691,47.801,#90474D
Liberia,2012,Sub-Saharan Africa,36.568,9.202,4.945,60.81,58.955,59.85987805,49.75678341,0.077236128,27.30481728,4.67192691,48.168,#90474D
Liberia,2013,Sub-Saharan Africa,36.016,9.011,4.868,61.177,59.282,60.20639024,57.12137284,0.000238639,28.13538206,5.1910299,48.541,#90474D
Tanzania,1980,Sub-Saharan Africa,46.995,15.596,6.685,51.987,48.647,50.27626829,0,0.211368165,37.25445925,9.03138406,14.141,#90474D
Tanzania,1981,Sub-Saharan Africa,46.739,15.425,6.653,52.191,48.876,50.49307317,0,0.212823934,37.25445925,9.03138406,14.555,#90474D
Tanzania,1982,Sub-Saharan Africa,46.469,15.279,6.618,52.359,49.065,50.67182927,0,0.21109608,37.25445925,9.03138406,14.976,#90474D
Tanzania,1983,Sub-Saharan Africa,46.199,15.149,6.58,52.508,49.227,50.8274878,0,0.211111319,37.25445925,9.03138406,15.409,#90474D
Tanzania,1984,Sub-Saharan Africa,45.939,15.029,6.542,52.645,49.368,50.96653659,0,0.214229136,37.25445925,9.03138406,15.851,#90474D
Tanzania,1985,Sub-Saharan Africa,45.689,14.919,6.504,52.767,49.486,51.0864878,0,0.224271534,37.25445925,9.03138406,16.305,#90474D
Tanzania,1986,Sub-Saharan Africa,45.446,14.831,6.465,52.853,49.564,51.16839024,0,0.238280779,38.38338225,10.16030707,16.767,#90474D
Tanzania,1987,Sub-Saharan Africa,45.199,14.777,6.424,52.873,49.577,51.18480488,0,0.241748791,38.38338225,10.16030707,17.241,#90474D
Tanzania,1988,Sub-Saharan Africa,44.937,14.767,6.379,52.808,49.513,51.12031707,0,0.253759107,38.38338225,10.16030707,17.725,#90474D
Tanzania,1989,Sub-Saharan Africa,44.655,14.802,6.328,52.649,49.372,50.97053659,0,0.276010229,38.38338225,10.16030707,18.221,#90474D
Tanzania,1990,Sub-Saharan Africa,44.351,14.874,6.273,52.405,49.167,50.7465122,0,0.286156518,38.38338225,10.16030707,18.565,#90474D
Tanzania,1991,Sub-Saharan Africa,44.026,14.973,6.213,52.086,48.918,50.46336585,0,0.286488259,38.38338225,10.16030707,18.884,#90474D
Tanzania,1992,Sub-Saharan Africa,43.683,15.086,6.148,51.712,48.651,50.14417073,0,0.289964048,38.38676902,10.16369384,19.208,#90474D
Tanzania,1993,Sub-Saharan Africa,43.331,15.19,6.081,51.317,48.401,49.82343902,0,0.298522927,38.15759765,9.934522466,19.536,#90474D
Tanzania,1994,Sub-Saharan Africa,42.984,15.269,6.013,50.941,48.2,49.53707317,0,0.301895919,38.27048995,10.04741477,19.867,#90474D
Tanzania,1995,Sub-Saharan Africa,42.654,15.307,5.946,50.613,48.075,49.31304878,0.001276347,0.303829044,38.27048995,10.04741477,20.203,#90474D
Tanzania,1996,Sub-Saharan Africa,42.357,15.295,5.883,50.361,48.043,49.17373171,0.011688367,0.30145969,38.27048995,10.04741477,20.543,#90474D
Tanzania,1997,Sub-Saharan Africa,42.111,15.227,5.828,50.2,48.113,49.13104878,0.029362791,0.301360087,38.38338225,10.16030707,20.888,#90474D
Tanzania,1998,Sub-Saharan Africa,41.922,15.107,5.78,50.135,48.276,49.18282927,0.063952305,0.332726114,38.38676902,10.05644615,21.237,#90474D
Tanzania,1999,Sub-Saharan Africa,41.79,14.938,5.741,50.175,48.529,49.33192683,0.117177126,0.376081746,38.38338225,9.84985324,21.59,#90474D
Tanzania,2000,Sub-Saharan Africa,41.714,14.718,5.711,50.337,48.877,49.58919512,0.153542046,0.450865144,38.38338225,9.821630165,21.947,#90474D
Tanzania,2001,Sub-Saharan Africa,41.691,14.44,5.689,50.643,49.332,49.9715122,0.324856957,0.510253932,38.38338225,9.708737864,22.309,#90474D
Tanzania,2002,Sub-Saharan Africa,41.716,14.1,5.675,51.115,49.908,50.49678049,0.789674329,0.509528506,38.49627455,9.629713254,22.674,#90474D
Tanzania,2003,Sub-Saharan Africa,41.771,13.7,5.666,51.748,50.599,51.1594878,1.694829293,0.451286815,38.60916685,9.708737864,23.044,#90474D
Tanzania,2004,Sub-Saharan Africa,41.831,13.248,5.659,52.528,51.393,51.94665854,3.530932149,0.399898468,38.68819147,9.641002484,23.611,#90474D
Tanzania,2005,Sub-Saharan Africa,41.876,12.754,5.651,53.438,52.272,52.84078049,5.142308625,0.392849077,39.69293294,10.72476857,24.223,#90474D
Tanzania,2006,Sub-Saharan Africa,41.874,12.229,5.638,54.462,53.219,53.82534146,7.634377406,0.397585188,39.91871754,10.95055317,24.845,#90474D
Tanzania,2007,Sub-Saharan Africa,41.799,11.684,5.616,55.587,54.215,54.88426829,14.04274015,0.380548494,39.91871754,10.95055317,25.478,#90474D
Tanzania,2008,Sub-Saharan Africa,41.639,11.131,5.585,56.779,55.234,55.98765854,20.06824321,0.397057926,40.24610522,11.28923007,26.121,#90474D
Tanzania,2009,Sub-Saharan Africa,41.391,10.588,5.543,57.993,56.244,57.09717073,30.709868,0.292320947,41.74125085,12.78584331,26.776,#90474D
Tanzania,2010,Sub-Saharan Africa,41.056,10.071,5.49,59.186,57.214,58.17595122,40.03113033,0.396248815,41.99593588,12.98261459,27.439,#90474D
Tanzania,2011,Sub-Saharan Africa,40.643,9.597,5.428,60.307,58.11,59.18170732,46.65843734,0.388032196,42.10882818,13.09550689,28.114,#90474D
Tanzania,2012,Sub-Saharan Africa,40.17,9.18,5.359,61.307,58.901,60.07465854,55.36980391,0.347458452,42.10882818,13.09550689,28.798,#90474D
Tanzania,2013,Sub-Saharan Africa,39.664,8.823,5.287,62.172,59.584,60.84643902,56.96423843,0.369099063,45.89072025,16.36938361,29.493,#90474D
Gabon,1980,Sub-Saharan Africa,37.822,15.479,5.648,55.627,52.451,54.00026829,0,9.936047102,19.98680483,1.117708697,52.337,#90474D
Gabon,1981,Sub-Saharan Africa,37.917,14.949,5.684,56.473,53.293,54.84421951,0,5.669048498,19.99456669,1.125470563,54.682,#90474D
Gabon,1982,Sub-Saharan Africa,37.99,14.42,5.709,57.332,54.146,55.70014634,0,1.402049894,19.99456669,1.125470563,57,#90474D
Gabon,1983,Sub-Saharan Africa,38.038,13.896,5.722,58.196,55.004,56.56107317,0,1.374995253,19.99456669,1.125470563,58.372,#90474D
Gabon,1984,Sub-Saharan Africa,38.053,13.385,5.723,59.05,55.851,57.4114878,0,1.399951757,19.99456669,1.125470563,59.73,#90474D
Gabon,1985,Sub-Saharan Africa,38.031,12.896,5.712,59.874,56.67,58.23292683,0,1.36761658,19.99456669,1.125470563,61.076,#90474D
Gabon,1986,Sub-Saharan Africa,37.968,12.443,5.689,60.641,57.434,58.99839024,0,1.452740534,19.99456669,1.125470563,62.402,#90474D
Gabon,1987,Sub-Saharan Africa,37.862,12.039,5.654,61.32,58.118,59.67995122,0,1.531837474,19.99456669,1.125470563,63.711,#90474D
Gabon,1988,Sub-Saharan Africa,37.714,11.69,5.609,61.895,58.702,60.25956098,0,1.605213734,19.99456669,1.125470563,65,#90474D
Gabon,1989,Sub-Saharan Africa,37.529,11.402,5.554,62.35,59.175,60.72378049,0,1.896413436,19.99456669,1.125470563,66.412,#90474D
Gabon,1990,Sub-Saharan Africa,37.307,11.176,5.491,62.68,59.531,61.06709756,0,2.048921432,19.99456669,1.125470563,67.792,#90474D
Gabon,1991,Sub-Saharan Africa,37.047,11.009,5.421,62.885,59.769,61.289,0,2.192239805,20.01397136,1.144875228,69.143,#90474D
Gabon,1992,Sub-Saharan Africa,36.744,10.893,5.343,62.974,59.894,61.39643902,0,2.703027848,20.01397136,1.144875228,70.462,#90474D
Gabon,1993,Sub-Saharan Africa,36.401,10.818,5.259,62.969,59.93,61.41243902,0.028032995,2.766255883,20.02561416,1.144875228,71.749,#90474D
Gabon,1994,Sub-Saharan Africa,36.029,10.77,5.17,62.894,59.898,61.35946341,0.117009358,2.909047651,20.02561416,1.144875228,72.999,#90474D
Gabon,1995,Sub-Saharan Africa,35.639,10.744,5.078,62.764,59.815,61.25353659,0.245162295,2.982412146,20.02561416,1.144875228,74.214,#90474D
Gabon,1996,Sub-Saharan Africa,35.248,10.742,4.987,62.577,59.683,61.09470732,0.370206862,2.961654899,20.02561416,1.261303217,75.358,#90474D
Gabon,1997,Sub-Saharan Africa,34.871,10.768,4.898,62.323,59.497,60.87553659,0.613332035,3.15685606,20.02561416,1.261303217,76.431,#90474D
Gabon,1998,Sub-Saharan Africa,34.523,10.825,4.814,62.005,59.263,60.60056098,0.835229451,3.275242392,20.02561416,1.261303217,77.437,#90474D
Gabon,1999,Sub-Saharan Africa,34.212,10.906,4.735,61.642,58.999,60.28826829,0.831015195,3.317374253,20.02561416,1.261303217,78.379,#90474D
Gabon,2000,Sub-Saharan Africa,33.947,11,4.664,61.265,58.733,59.96812195,0.743444999,3.175633132,20.02561416,1.261303217,79.26,#90474D
Gabon,2001,Sub-Saharan Africa,33.73,11.083,4.6,60.926,58.509,59.68802439,9.791705935,3.180182893,20.02561416,1.261303217,80.082,#90474D
Gabon,2002,Sub-Saharan Africa,33.562,11.134,4.544,60.68,58.369,59.49631707,11.94934434,2.966066252,20.02561416,1.261303217,80.85,#90474D
Gabon,2003,Sub-Saharan Africa,33.431,11.135,4.494,60.56,58.34,59.42292683,21.72917519,2.495491388,20.02561416,1.261303217,81.565,#90474D
Gabon,2004,Sub-Saharan Africa,33.323,11.079,4.449,60.585,58.436,59.48429268,22.79947105,2.919472268,20.02561416,1.261303217,82.23,#90474D
Gabon,2005,Sub-Saharan Africa,33.232,10.961,4.408,60.761,58.658,59.68385366,36.32676997,2.869369955,20.02561416,1.261303217,82.847,#90474D
Gabon,2006,Sub-Saharan Africa,33.15,10.788,4.37,61.074,58.995,60.00914634,53.40403707,2.836461962,20.02561416,1.261303217,83.421,#90474D
Gabon,2007,Sub-Saharan Africa,33.076,10.573,4.335,61.492,59.421,60.4312439,63.55598776,2.581627807,20.02561416,1.261303217,83.952,#90474D
Gabon,2008,Sub-Saharan Africa,33.005,10.336,4.304,61.965,59.893,60.90373171,80.76618018,1.830677054,20.02561416,1.261303217,84.443,#90474D
Gabon,2009,Sub-Saharan Africa,32.926,10.096,4.275,62.448,60.374,61.38570732,87.6694296,2.236582025,20.02561416,1.261303217,84.896,#90474D
Gabon,2010,Sub-Saharan Africa,32.826,9.865,4.246,62.915,60.841,61.85270732,95.44779828,2.400018431,20.02561416,1.261303217,85.313,#90474D
Gabon,2011,Sub-Saharan Africa,32.686,9.648,4.214,63.35,61.28,62.2897561,103.4556766,1.952227896,20.02561416,1.261303217,85.697,#90474D
Gabon,2012,Sub-Saharan Africa,32.487,9.446,4.178,63.75,61.687,62.69334146,148.6936289,1.411450446,20.02561416,1.261303217,86.047,#90474D
Gabon,2013,Sub-Saharan Africa,32.221,9.254,4.136,64.127,62.071,63.07392683,179.4714108,1.384992515,20.02561416,1.261303217,86.367,#90474D
Madagascar,1980,Sub-Saharan Africa,45.639,17.267,6.687,49.714,47.752,48.70907317,0,0.217443481,61.93898958,4.33332187,18.068,#90474D
Madagascar,1981,Sub-Saharan Africa,44.706,16.87,6.514,50.049,48.061,49.0307561,0,0.218372664,61.97338102,4.367713313,18.524,#90474D
Madagascar,1982,Sub-Saharan Africa,43.911,16.532,6.359,50.317,48.302,49.28492683,0,0.214838458,62.03356605,4.402104756,18.988,#90474D
Madagascar,1983,Sub-Saharan Africa,43.362,16.273,6.24,50.51,48.471,49.46563415,0,0.210840986,62.07655535,4.419300478,19.461,#90474D
Madagascar,1984,Sub-Saharan Africa,43.12,16.1,6.165,50.637,48.576,49.58136585,0,0.207612427,62.13674038,4.470887643,19.943,#90474D
Madagascar,1985,Sub-Saharan Africa,43.19,16.002,6.135,50.718,48.637,49.65212195,0,0.217585504,62.17972968,4.505279087,20.434,#90474D
